"","biweek","biweek_year","species","SITE","MEI_runlag2","chla_rollmean_30","SST_rollmean_30","BK_stand_30","kelp_biomass","adults"
"211",25,415,"MF","ANACAPA",0.4555,0.858451620013106,0.357319044951607,0.151679750654728,1.01261323275395,0.986538908933511
"212",26,416,"MF","ANACAPA",0.2645,0.867799337150903,0.409687635710179,-0.0338399910891232,0.697228390622922,0.986538908933511
"213",1,417,"MF","ANACAPA",0.2645,0.931488665217101,0.356678044289303,-0.559811732018824,0.353719150054682,0.986538908933511
"214",2,418,"MF","ANACAPA",0.0412499999999998,0.633533050680749,0.167152723158424,-0.578430200724299,0.180428986181547,1.09163301582462
"215",3,419,"MF","ANACAPA",0.0412499999999998,0.343288880896292,-0.104499571073838,-0.736687184720847,0.088463829434804,1.09163301582462
"216",4,420,"MF","ANACAPA",0.0412499999999998,0.412059785418576,-0.3102055291439,-0.882310207810106,0.0440056067616111,1.09163301582462
"217",5,421,"MF","ANACAPA",-0.18675,0.93701688244633,-0.470992215188886,-0.821135239206399,0.0266012335384375,1.09163301582462
"218",6,422,"MF","ANACAPA",-0.18675,1.30605482108365,-0.769032761198599,-0.3895857324259,-0.0077854689259391,1.09163301582462
"219",7,423,"MF","ANACAPA",-0.376,1.20931585529795,-0.866145786084664,-0.291838771722151,0.0311753404447795,1.09163301582462
"220",8,424,"MF","ANACAPA",-0.376,1.27036171232449,-0.728212068989484,-0.291173826411239,0.0607966894240812,1.09163301582462
"221",9,425,"MF","ANACAPA",-0.444,1.53033310706785,-0.709108029068808,-0.1063190299783,0.0902810562386843,1.09163301582462
"222",10,426,"MF","ANACAPA",-0.444,2.30923877459685,-1.08866369148967,-0.00125767085454074,0.118015088066463,1.09163301582462
"223",11,427,"MF","ANACAPA",-0.48225,2.34375102890866,-1.22719955648391,-0.113633428398307,0.293601056849028,1.09163301582462
"224",12,428,"MF","ANACAPA",-0.48225,2.13956473997963,-0.845448919028775,-0.19808148288386,0.576308077915927,1.09163301582462
"225",13,429,"MF","ANACAPA",-0.4885,2.19769932039495,-0.508510729108575,0.140375680369259,0.869684301701136,1.09163301582462
"226",14,430,"MF","ANACAPA",-0.4885,1.96653737335084,-0.4099214427868,0.309936734651274,1.11885309660353,1.09163301582462
"227",15,431,"MF","ANACAPA",-0.37075,1.56351137919443,-0.19813559366646,0.659697968189854,1.36068803337642,1.09163301582462
"228",16,432,"MF","ANACAPA",-0.37075,1.29406746017094,0.199426628104663,1.04270646727393,1.58034038824403,1.09163301582462
"229",17,433,"MF","ANACAPA",-0.37075,1.09770478248123,0.36338922535822,0.682971054071705,1.75539963603258,1.09163301582462
"230",18,434,"MF","ANACAPA",-0.12825,0.910678422510731,0.453218034682562,0.619136304224359,1.88490056105594,1.09163301582462
"231",19,435,"MF","ANACAPA",-0.12825,0.200590484377462,1.00171869186958,0.260065836333034,1.98477790559588,1.09163301582462
"232",20,436,"MF","ANACAPA",0.183,-0.82190222695735,1.63707619847621,-0.0338399910891232,2.03993982353396,1.09163301582462
"233",21,437,"MF","ANACAPA",0.183,-0.925069032644828,1.74122089735251,0.337864437709488,2.0401473735264,1.09163301582462
"234",22,438,"MF","ANACAPA",0.51925,-0.545591016030503,1.28022783516175,0.172293055292933,1.97771230103323,1.09163301582462
"235",23,439,"MF","ANACAPA",0.51925,-0.547496293526667,0.939997185931915,-0.000592725543631507,1.87134565185099,1.09163301582462
"236",24,440,"MF","ANACAPA",0.7185,-0.653639030197835,0.964646941656934,0.125081938218332,1.72179685039518,1.09163301582462
"237",25,441,"MF","ANACAPA",0.7185,-0.536644087398818,0.89333942896925,-0.140231240834702,1.52300744130606,1.09163301582462
"238",26,442,"MF","ANACAPA",0.826,-0.614129142758445,0.655602385766011,-0.422832997971392,1.27779170555197,1.09163301582462
"239",1,443,"MF","ANACAPA",0.826,-0.714155382427519,0.611227024638906,-0.369637373098604,0.995454774398507,1.09163301582462
"240",2,444,"MF","ANACAPA",0.826,-0.635938141579207,0.518707899272814,-0.217364896900245,0.711914036158597,1.09163301582462
"241",3,445,"MF","ANACAPA",0.97075,-0.471745219382762,0.190840956586584,-0.613007356891613,0.499101258403237,0.773336507958892
"242",4,446,"MF","ANACAPA",0.97075,-0.323564271336598,-0.118679481975041,-0.440121576055049,0.272403403207574,0.773336507958892
"243",5,447,"MF","ANACAPA",1.0195,-0.210374203143148,-0.313002651151049,0.073881149278274,0.0657189429170566,0.773336507958892
"244",6,448,"MF","ANACAPA",1.0195,-0.312142546030068,-0.583557461107988,-0.531884028960609,-0.171100153358893,0.773336507958892
"245",7,449,"MF","ANACAPA",1.05575,-0.610981320377601,-0.580031906522482,-0.870341192213729,-0.281445388170851,0.773336507958892
"246",8,450,"MF","ANACAPA",1.05575,-0.616464856855256,-0.428520440318727,-0.275215138949403,-0.23916995524116,0.773336507958892
"247",9,451,"MF","ANACAPA",0.94375,0.107061559719346,-0.606293895850254,0.384410609473172,-0.087127615620861,0.773336507958892
"248",10,452,"MF","ANACAPA",0.94375,0.375837604285717,-0.633837902248614,0.485482296731477,0.119202476069303,0.773336507958892
"249",11,453,"MF","ANACAPA",0.6495,0.43960967264646,-0.542299718614219,0.678981382206246,0.335969360963202,0.773336507958892
"250",12,454,"MF","ANACAPA",0.6495,1.26222469668493,-0.659080100786434,1.48024048185263,0.503825019722887,0.773336507958892
"251",13,455,"MF","ANACAPA",0.41325,1.77792648999221,-0.758737742231293,1.82335226228212,0.628541100912121,0.773336507958892
"252",14,456,"MF","ANACAPA",0.41325,1.69487774789091,-0.789700475946335,1.38049868521616,0.725196781123219,0.773336507958892
"253",15,457,"MF","ANACAPA",0.2555,1.34553757762503,-0.633799057821496,1.2554889667651,0.780267300471819,0.773336507958892
"254",16,458,"MF","ANACAPA",0.2555,0.899173479661625,-0.376161574097309,0.859181561462812,0.802626896287973,0.773336507958892
"255",17,459,"MF","ANACAPA",0.2555,0.176397073154435,0.119028415403678,1.1477678263977,0.782865396394054,0.773336507958892
"256",18,460,"MF","ANACAPA",0.0894999999999998,-0.454831218428427,0.711836469400798,0.998820076753882,0.742582609953364,0.773336507958892
"257",19,461,"MF","ANACAPA",0.0894999999999998,-0.711395793304786,0.936860126560321,0.676321600962613,0.685853465723511,0.773336507958892
"258",20,462,"MF","ANACAPA",-0.00225000000000022,-0.652010134817582,1.28312210528602,0.40901358597685,0.584355482376138,0.773336507958892
"259",21,463,"MF","ANACAPA",-0.00225000000000022,-0.448115644526657,1.3673857951172,0.214184609880254,0.467623588561697,0.773336507958892
"260",22,464,"MF","ANACAPA",-0.114,-0.133972937818749,1.05280524981162,-0.131586951792873,0.342824815273683,0.773336507958892
"261",23,465,"MF","ANACAPA",-0.114,-0.0460817840353334,0.761553577429969,0.0439586102873303,0.209697134778837,0.773336507958892
"262",24,466,"MF","ANACAPA",-0.49625,-0.251182489024251,0.739195931889086,0.18093734433476,0.14481490221666,0.773336507958892
"263",25,467,"MF","ANACAPA",-0.49625,-0.174218646054032,0.530721982816642,-0.19874642819477,0.0606071619186734,0.773336507958892
"264",26,468,"MF","ANACAPA",-0.76325,0.0419927907640003,0.134927403848703,-0.24263281871482,0.0793182423013983,0.773336507958892
"265",1,469,"MF","ANACAPA",-0.76325,-0.00127144315543491,0.0943300999767764,-0.726048059746288,0.139294388061542,0.773336507958892
"266",2,470,"MF","ANACAPA",-0.76325,-0.0278713655733069,0.051654361761708,-0.962768590430199,0.189734016329921,0.773336507958892
"267",3,471,"MF","ANACAPA",-0.98875,0.0231500096107327,-0.306145802091141,-0.96210364511929,0.293674441063087,0.848863114259622
"268",4,472,"MF","ANACAPA",-0.98875,0.0576826217707202,-0.593648520435294,-0.767939614333609,0.308047712651388,0.848863114259622
"269",5,473,"MF","ANACAPA",-1.1765,0.12953634576294,-0.773811190735118,-0.916222418666509,0.382115422975086,0.848863114259622
"270",6,474,"MF","ANACAPA",-1.1765,0.147746202820769,-0.917543125378048,-1.45017350332713,0.470418662202256,0.848863114259622
"271",7,475,"MF","ANACAPA",-1.13425,0.22537764281033,-0.926177337147118,-1.24271056632325,0.518786128381727,0.848863114259622
"272",8,476,"MF","ANACAPA",-1.13425,0.46550175881171,-0.969940851772565,-0.877655590633736,0.633207679822102,0.848863114259622
"273",9,477,"MF","ANACAPA",-1.18025,0.716529470547745,-0.858356542953946,-0.597048669429777,0.731572569937405,0.848863114259622
"274",10,478,"MF","ANACAPA",-1.18025,1.0088518868503,-0.872342210416255,0.123752047596513,0.826524506654597,0.848863114259622
"275",11,479,"MF","ANACAPA",-1.28775,1.13250490913479,-0.948583551652234,0.857851670841006,0.95243216680337,0.848863114259622
"276",12,480,"MF","ANACAPA",-1.28775,2.09549165992157,-1.01267484736592,1.01078909235026,1.11821443703235,0.848863114259622
"277",13,481,"MF","ANACAPA",-1.213,2.49330884528182,-0.956265958251779,1.33727724000701,1.27969074274158,0.848863114259622
"278",14,482,"MF","ANACAPA",-1.213,1.944333030315,-0.7606316317381,1.14244826391041,1.42454432344912,0.848863114259622
"279",15,483,"MF","ANACAPA",-1.213,1.37427603058092,-0.479519589500555,0.934985326906536,1.55422561441564,0.848863114259622
"280",16,484,"MF","ANACAPA",-1.04875,1.09548776635755,-0.330465326464167,0.991505678333888,1.6224235261004,0.848863114259622
"281",17,485,"MF","ANACAPA",-1.04875,0.613455836246651,0.0795868698576083,0.972222264317495,1.66776552985342,0.848863114259622
"282",18,486,"MF","ANACAPA",-0.66075,-0.0898448734075985,0.65244590603335,0.483487460798747,1.63932997314824,0.848863114259622
"283",19,487,"MF","ANACAPA",-0.66075,-0.302657817326847,0.901196666056481,0.206205266149335,1.55338025816614,0.848863114259622
"284",20,488,"MF","ANACAPA",-0.24375,-0.671731579218378,1.20944480096987,0.0213504697163938,1.4204340183718,0.848863114259622
"285",21,489,"MF","ANACAPA",-0.24375,-0.959776945661221,1.46367326802104,0.113777867932865,1.23602269274481,0.848863114259622
"286",22,490,"MF","ANACAPA",-0.0870000000000002,-0.878938857033965,1.61224192199704,-0.282529537369412,1.02671153631598,0.848863114259622
"287",23,491,"MF","ANACAPA",-0.0870000000000002,-0.667315648185,1.50684433890742,-0.543853044556987,0.81036701525591,0.848863114259622
"288",24,492,"MF","ANACAPA",-0.136,-0.566979554339483,1.17064426812713,-0.29250371703306,0.589795831906091,0.848863114259622
"289",25,493,"MF","ANACAPA",-0.136,-0.532070717053063,0.885083989729393,-0.271890412394855,0.412245489833763,0.848863114259622
"290",26,494,"MF","ANACAPA",-0.136,-0.721794207454271,0.809415663535254,-0.624311427177079,0.304739695728421,0.848863114259622
"291",1,495,"MF","ANACAPA",-0.34725,-0.731739732716455,0.650600576228463,-0.640270114638916,0.147036816661781,0.848863114259622
"292",2,496,"MF","ANACAPA",-0.34725,-0.622257223900052,0.371732056686044,-0.771539490671984,-0.013273393740726,0.848863114259622
"293",3,497,"MF","ANACAPA",-0.5155,-0.60817374606464,0.157984332438471,-1.19623827737188,-0.146863524121922,0.666444519066765
"294",4,498,"MF","ANACAPA",-0.5155,-0.489709238981463,-0.257399901067896,-0.740486872211761,-0.259836352428067,0.666444519066765
"295",5,499,"MF","ANACAPA",-0.614,-0.147111127542992,-0.729222150988263,-0.797678720135337,-0.433854413742099,0.666444519066765
"296",6,500,"MF","ANACAPA",-0.614,0.0363331041085599,-0.763856118394609,-1.30189069899423,-0.655347851631591,0.666444519066765
"297",7,501,"MF","ANACAPA",-0.65625,0.0164160856682154,-0.619386047013288,-1.39764282376525,-0.860236242072968,0.666444519066765
"298",8,502,"MF","ANACAPA",-0.65625,0.0136408747211115,-0.735039799085695,-0.959443863875649,-1.04880154386586,0.666444519066765
"299",9,503,"MF","ANACAPA",-0.66275,0.278669227176608,-0.843642438282144,-0.644924731815286,-1.13377287277465,0.666444519066765
"300",10,504,"MF","ANACAPA",-0.66275,0.613335763288205,-0.785193979629133,-0.280534701436682,-0.954884451612458,0.666444519066765
"301",11,505,"MF","ANACAPA",-0.6975,0.652277578224653,-0.757426591377253,0.328555203356749,-0.756842367773377,0.666444519066765
"302",12,506,"MF","ANACAPA",-0.6975,0.456921396561398,-0.741712130170091,0.623790921400721,-0.480025583414482,0.666444519066765
"303",13,507,"MF","ANACAPA",-0.6975,1.05909489820306,-0.742984442154418,0.864501123950097,-0.271607336554158,0.666444519066765
"304",14,508,"MF","ANACAPA",-0.56225,1.48693376418131,-0.698210851087633,1.06930427971034,0.00720084470555931,0.666444519066765
"305",15,509,"MF","ANACAPA",-0.56225,0.58261284299183,-0.247046598787744,0.752790311717241,0.247317800613981,0.666444519066765
"306",16,510,"MF","ANACAPA",-0.30175,-0.200741110849287,0.228427471872718,0.277354414416691,0.40914359875632,0.666444519066765
"307",17,511,"MF","ANACAPA",-0.30175,-0.12080845092926,0.391991864194927,0.156334367831096,0.599439289660271,0.666444519066765
"308",18,512,"MF","ANACAPA",0.0697499999999998,0.340890148264397,0.484044789746894,0.195566141174779,0.751825055732791,0.666444519066765
"309",19,513,"MF","ANACAPA",0.0697499999999998,0.386948365541013,0.674327656862423,0.272699797240321,0.902570860652162,0.666444519066765
"310",20,514,"MF","ANACAPA",0.5155,0.196087640470185,0.927060433780696,0.465533937404181,0.987859678699785,0.666444519066765
"311",21,515,"MF","ANACAPA",0.5155,0.106557982224225,0.807104136694925,0.13971073505835,1.04864796969686,0.666444519066765
"312",22,516,"MF","ANACAPA",0.81,-0.277136755255826,0.812678990913895,-0.243962709336641,1.0622773289202,0.666444519066765
"313",23,517,"MF","ANACAPA",0.81,-0.714146586991208,1.12783257812214,-0.34170967004039,1.04342142327262,0.666444519066765
"314",24,518,"MF","ANACAPA",0.91425,-0.751484776701137,1.24127193665166,-0.0737367097437149,0.982004895229448,0.666444519066765
"315",25,519,"MF","ANACAPA",0.91425,-0.706662708381412,1.02691233441043,0.067231696169174,0.882804139790148,0.666444519066765
"316",26,520,"MF","ANACAPA",0.91425,-0.748517391659401,0.877421006269634,0.399039406313202,0.762786191783592,0.666444519066765
"317",1,521,"MF","ANACAPA",0.9505,-0.829521817264644,0.775442129193311,0.119762375731054,0.643443799630372,0.666444519066765
"318",2,522,"MF","ANACAPA",0.9505,-0.677612614403491,0.388038970894622,-0.372297154342243,0.529685579075859,0.666444519066765
"319",3,523,"MF","ANACAPA",0.969,-0.443616955610189,0.00175270797000957,-0.224014350009345,0.460390656304644,0.659125988552993
"320",4,524,"MF","ANACAPA",0.969,-0.444065335913557,-0.24764877447386,-0.426157724525942,0.466832509302531,0.659125988552993
"321",5,525,"MF","ANACAPA",0.9655,-0.551189506190326,-0.330688709243915,-1.18752010551773,0.541915580289228,0.659125988552993
"322",6,526,"MF","ANACAPA",0.9655,-0.475420152322296,-0.306155507177404,-1.46746208141078,0.56734387488257,0.659125988552993
"323",7,527,"MF","ANACAPA",1.04575,-0.267903822920022,-0.35202657325716,-1.32782356611971,0.553484694742519,0.659125988552993
"324",8,528,"MF","ANACAPA",1.04575,-0.254718153284374,-0.459133527878113,-0.842413489155515,0.537991042348593,0.659125988552993
"325",9,529,"MF","ANACAPA",1.19475,-0.509636928297091,-0.378337129696747,-0.374291990274973,0.551613976908982,0.659125988552993
"326",10,530,"MF","ANACAPA",1.19475,0.307811189071839,-0.441622300272933,0.101808852336488,0.525385720927113,0.659125988552993
"327",11,531,"MF","ANACAPA",1.2785,1.17481536705451,-0.650795536099247,0.530033632562431,0.445355723441825,0.659125988552993
"328",12,532,"MF","ANACAPA",1.2785,0.520862499446984,-0.709846163028516,0.626450702644374,0.436411507150737,0.659125988552993
"329",13,533,"MF","ANACAPA",1.2785,0.494601575727285,-0.693927735697724,0.992835568955694,0.456976223950518,0.659125988552993
"330",14,534,"MF","ANACAPA",1.26125,1.31881896760011,-0.714313800098847,1.18699959974139,0.540801398585429,0.659125988552993
"331",15,535,"MF","ANACAPA",1.26125,1.63790142676042,-0.857521277549365,1.44034376319804,0.619544303871752,0.659125988552993
"332",16,536,"MF","ANACAPA",1.16175,0.768744547314915,-0.564142625016176,1.46760652094533,0.682175618366401,0.659125988552993
"333",17,537,"MF","ANACAPA",1.16175,0.366859864126707,0.0460115339633837,1.48954971620536,0.700143812405834,0.659125988552993
"334",18,538,"MF","ANACAPA",0.729,0.471108749186028,0.378064449479767,1.54872984887634,0.647964575446199,0.659125988552993
"335",19,539,"MF","ANACAPA",0.729,0.687813277133953,0.338486932692845,1.1278194670704,0.54388457372117,0.659125988552993
"336",20,540,"MF","ANACAPA",0.0869999999999997,0.397165950616927,0.27526974588463,1.10454638118855,0.38415517782587,0.659125988552993
"337",21,541,"MF","ANACAPA",0.0869999999999997,0.317069525457706,0.266383011068731,0.905727733226515,0.150264826959487,0.659125988552993
"338",22,542,"MF","ANACAPA",-0.576,0.776128094743621,0.186771510554074,0.434946453102334,-0.177862547385468,0.659125988552993
"339",23,543,"MF","ANACAPA",-0.576,0.904430245573656,0.170620008324572,0.117767539798325,-0.629111835226756,0.659125988552993
"340",24,544,"MF","ANACAPA",-0.576,0.793201990553188,0.301920227647628,-0.0717418738109855,-1.04306267421388,0.659125988552993
"341",25,545,"MF","ANACAPA",-1.208,0.614604221351402,0.556750874089862,-0.417513435484114,-1.34438187642913,0.659125988552993
"342",26,546,"MF","ANACAPA",-1.208,0.665468842359263,0.621813395334139,-0.667532872386221,-1.43454927094746,0.659125988552993
"343",1,547,"MF","ANACAPA",-1.62725,1.02612357112737,0.500099191097221,-0.76594477840088,-1.54323083044964,0.659125988552993
"344",2,548,"MF","ANACAPA",-1.62725,1.36172604993359,0.212897554575591,-1.00399519970661,-1.46902812794916,0.659125988552993
"345",3,549,"MF","ANACAPA",-1.7205,2.39717230867736,-0.397042949866322,-1.02460850434482,-1.24926281197978,0.879035274620561
"346",4,550,"MF","ANACAPA",-1.7205,2.73664283758098,-0.733427553441872,-1.13432448064494,-1.09023021403456,0.879035274620561
"347",5,551,"MF","ANACAPA",-1.6945,1.98192726280749,-0.798713460244616,-1.00067047315206,-1.05414311680261,0.879035274620561
"348",6,552,"MF","ANACAPA",-1.6945,1.82034347588929,-0.894554174072583,-1.14562855093041,-1.06023857589877,0.879035274620561
"349",7,553,"MF","ANACAPA",-1.65925,1.52400460539,-0.750016118923329,-1.28393717559966,-1.04549350807427,0.879035274620561
"350",8,554,"MF","ANACAPA",-1.65925,1.11413329350638,-0.571252024909966,-1.31917927707788,-0.937840148971558,0.879035274620561
"351",9,555,"MF","ANACAPA",-1.578,1.03387168563432,-0.774335665525967,-0.962768590430199,-0.863020306872034,0.879035274620561
"352",10,556,"MF","ANACAPA",-1.578,1.07901901041343,-1.04892104744883,-0.0378296629545826,-0.808858168919647,0.879035274620561
"353",11,557,"MF","ANACAPA",-1.60375,1.44673902901808,-1.04537607157599,0.00805156349819767,-0.565229093907878,0.879035274620561
"354",12,558,"MF","ANACAPA",-1.60375,1.15184091990034,-0.841379480406124,-0.0770614362982648,-0.315009025902527,0.879035274620561
